User_ID,Product_ID,Rating,Purchase_Count,Region_Code,Device_Type,Session_Length,Discount_Used,Return_Flag,Review
873,505,2,4,41,Web,15,0,1,price support experience excellent quality average
874,208,2,13,6,Web,88,1,0,service value price product quality bad
875,277,1,14,21,Web,280,0,0,fantastic delivery excellent experience performance design
876,860,3,17,28,Web,210,1,1,product performance support fantastic delivery design
877,125,3,6,38,Web,207,1,0,poor support experience value performance average
878,215,5,3,3,Mobile,108,0,1,product average support delivery price fantastic
879,380,5,9,33,Web,141,1,0,delivery bad quality value performance service
880,346,4,14,8,Web,184,0,1,average poor quality excellent support price
881,830,4,12,14,Web,294,0,1,support performance poor design value fantastic
882,263,3,6,47,Mobile,118,0,0,support poor average performance service product
883,612,5,20,31,Web,169,1,0,bad performance average fantastic poor experience
884,400,2,19,45,Mobile,60,0,1,quality price support fantastic value delivery
885,708,3,9,28,Mobile,78,1,0,average service excellent performance quality fantastic
886,880,2,15,25,Mobile,83,0,0,design performance experience fantastic quality price
887,168,3,9,10,Web,60,0,1,delivery design support excellent value product
888,436,1,12,43,Mobile,276,0,1,excellent delivery experience fantastic quality average
889,245,3,6,22,Mobile,77,1,1,design excellent average bad product experience
890,886,5,9,27,Web,39,0,1,excellent fantastic experience performance support product
891,668,3,4,13,Web,2,0,1,service product bad excellent value poor
892,412,2,17,50,Mobile,59,0,0,design poor product price excellent performance
893,893,3,12,48,Mobile,213,1,0,service support bad delivery experience average
894,959,3,16,31,Web,21,0,1,value design service performance quality product
895,366,1,15,22,Mobile,130,1,1,fantastic experience service product support performance
896,117,4,11,23,Web,47,1,0,average poor support service delivery product
897,770,4,14,27,Mobile,9,1,1,poor value price delivery performance fantastic
898,948,3,19,33,Web,174,1,0,average fantastic service poor product design
899,615,3,1,11,Mobile,231,0,0,product value design average delivery performance
900,939,1,13,5,Web,92,0,0,service support product price average fantastic
901,772,1,9,7,Web,170,0,0,bad product poor design delivery excellent
902,747,5,4,5,Mobile,252,0,1,design product service price experience excellent
903,612,2,4,26,Web,109,1,1,delivery product quality value performance poor
904,315,4,6,34,Mobile,97,1,0,product support bad average service poor
905,965,1,16,1,Web,16,1,0,quality price average product performance design
906,528,5,17,48,Web,6,0,1,quality bad price fantastic support service
907,308,2,19,32,Web,228,1,1,product fantastic excellent quality average poor
908,273,3,10,30,Web,297,1,1,experience quality poor product delivery performance
909,456,2,20,17,Mobile,145,0,1,product service fantastic average price design
910,449,3,17,3,Web,167,1,0,quality performance support poor bad average
911,378,4,3,35,Web,165,1,1,fantastic design product support service average
912,838,1,4,26,Mobile,210,0,1,excellent product experience performance average fantastic
913,754,4,3,29,Mobile,294,0,1,delivery design fantastic performance excellent experience
914,387,1,9,17,Mobile,128,1,0,quality bad delivery support value design
915,778,2,18,16,Web,70,0,1,experience fantastic price service bad product
916,330,4,19,17,Web,285,1,0,delivery bad poor excellent service fantastic
917,645,2,11,7,Web,212,0,1,product value bad excellent poor quality
918,562,4,4,15,Mobile,126,1,1,poor experience excellent product performance design
919,703,4,19,18,Web,239,1,0,delivery value bad experience excellent product
920,275,1,11,19,Mobile,51,1,1,quality price product support excellent performance
921,493,3,10,45,Web,105,0,1,design support product poor experience price
922,604,4,1,16,Web,248,0,0,experience fantastic value support performance delivery
923,896,4,3,46,Mobile,71,0,0,support product service quality bad value
924,536,1,9,6,Web,183,1,0,average bad value product excellent design
925,359,1,16,30,Mobile,128,0,1,bad average performance value design fantastic
926,806,5,2,38,Mobile,78,1,1,performance delivery support excellent design bad
927,444,5,10,40,Web,12,0,1,experience product bad price performance excellent
928,578,5,16,11,Mobile,231,1,1,product service experience fantastic price performance
929,971,5,6,18,Mobile,290,0,0,poor excellent experience product price value
930,519,5,12,30,Web,146,0,0,excellent value design quality performance price
931,280,2,3,27,Mobile,187,1,1,design poor value price support service
932,596,2,13,16,Web,90,0,1,quality poor delivery support value product
933,410,1,13,3,Mobile,284,1,0,delivery fantastic support product excellent service
934,618,1,10,38,Mobile,228,1,0,value service average support delivery performance
935,242,4,19,34,Mobile,203,1,0,performance average delivery fantastic price excellent
936,532,1,11,19,Web,115,0,0,quality design product price delivery poor
937,319,1,19,17,Web,30,0,0,experience average product design fantastic performance
938,836,5,13,11,Web,87,1,0,bad price fantastic design average service
939,957,2,17,5,Web,11,0,1,product value design poor delivery service
940,964,3,14,40,Mobile,110,1,0,fantastic delivery excellent support poor quality
941,872,3,18,36,Mobile,239,1,1,product excellent average support bad delivery
942,420,4,16,29,Web,155,0,0,delivery support design product performance service
943,116,3,7,12,Web,30,1,1,average excellent bad experience value product
944,720,4,1,41,Web,31,0,0,bad value performance support average poor
945,895,1,15,2,Mobile,216,1,0,fantastic support design experience bad performance
946,517,4,18,9,Mobile,154,0,1,product value performance average excellent experience
947,393,5,4,5,Mobile,64,1,0,bad delivery experience performance service value
948,309,3,19,34,Web,278,1,0,experience value quality price delivery bad
949,693,5,11,16,Web,196,1,1,support design price excellent quality experience
950,808,3,9,44,Web,291,1,1,bad poor price excellent support average
951,754,1,18,42,Web,122,1,0,poor average price fantastic value delivery
952,219,3,17,9,Mobile,181,0,1,price service quality poor design product
953,486,3,4,28,Web,205,0,1,poor average product delivery price fantastic
954,749,1,18,45,Mobile,46,0,0,performance value fantastic excellent average experience
955,736,2,11,19,Web,165,1,1,average fantastic poor quality support bad
956,340,5,6,31,Web,169,1,0,support price service excellent poor performance
957,802,2,1,8,Web,166,0,1,experience delivery excellent quality bad poor
958,714,1,17,17,Web,18,1,1,support experience poor delivery service product
959,241,4,14,46,Mobile,149,1,1,support poor product average delivery experience
960,667,5,3,11,Mobile,266,1,0,delivery experience value average poor support
961,624,2,1,26,Mobile,281,0,0,product performance delivery excellent bad experience
962,549,4,5,13,Web,39,0,0,excellent support delivery value price product
963,601,2,20,12,Web,55,1,0,performance value product average design experience
964,818,5,1,22,Web,118,0,0,value experience quality fantastic excellent product
965,893,5,13,27,Mobile,143,1,0,poor quality excellent fantastic price experience
966,695,3,2,30,Mobile,20,1,1,average design service delivery price fantastic
967,186,4,16,13,Web,290,1,1,poor average delivery price design product
968,333,2,18,35,Mobile,230,1,0,delivery average design value performance bad
969,797,3,10,37,Web,115,1,0,product delivery performance design fantastic poor
970,401,1,10,46,Web,29,0,0,bad product poor delivery quality average
971,968,1,1,46,Mobile,2,1,0,delivery price design poor fantastic value
972,730,5,7,39,Web,238,1,0,support excellent poor fantastic design average
973,712,1,11,14,Mobile,143,1,0,quality service excellent product fantastic poor
974,602,3,13,42,Mobile,223,0,0,performance delivery product poor average experience
975,770,4,18,19,Web,175,1,1,delivery quality service experience price poor
976,561,2,13,36,Mobile,103,0,1,delivery performance poor bad average excellent
977,224,2,18,45,Web,162,0,1,service value delivery performance bad fantastic
978,177,3,11,16,Web,98,0,0,service quality average price performance product
979,607,4,9,41,Mobile,176,1,0,price excellent performance service quality experience
980,125,3,5,12,Web,107,0,1,support service average price value delivery
981,539,1,10,22,Web,233,1,0,bad value product experience service excellent
982,645,5,19,48,Web,230,1,0,performance excellent service price delivery support
983,262,1,6,5,Web,144,0,1,excellent poor bad delivery experience quality
984,854,4,11,9,Mobile,171,1,0,experience value service performance support quality
985,377,2,10,24,Web,80,1,1,service price excellent value support fantastic
986,260,3,5,18,Mobile,142,0,1,support bad fantastic excellent performance price
987,627,1,20,24,Mobile,108,0,1,average bad price experience product value
988,952,4,4,36,Mobile,70,0,1,performance service excellent price bad experience
989,513,1,20,5,Mobile,134,0,1,average delivery performance value support quality
990,143,4,11,38,Mobile,34,1,1,excellent delivery bad average quality experience
991,160,5,5,4,Web,2,0,1,performance poor excellent service design price
992,298,5,10,4,Mobile,2,1,0,poor delivery support design excellent product
993,414,2,14,14,Mobile,131,1,1,excellent support fantastic experience value bad
994,129,4,5,38,Mobile,15,0,1,fantastic performance average service design delivery
995,379,3,14,28,Mobile,288,0,1,price support experience average performance design
996,696,3,8,15,Web,243,1,0,support value service quality experience price
997,628,5,8,22,Mobile,154,1,1,performance service fantastic support price value
998,198,2,8,21,Web,98,0,0,support performance excellent poor value service
999,860,2,18,13,Web,185,1,1,excellent fantastic service price average experience
1000,833,4,18,27,Web,18,0,1,bad price service design quality delivery
